datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school
2017-07-19,1013.3378,26.90532837,0.020088831,0.102142334,3.52036943,25.40532837,0.019112268,0.114227295,3.594702495,23.20220337,0.017906824,0.128479,2.795903148,0,0,1
2017-07-20,988.0964,26.08455811,0.019075437,0.0927124,3.397468923,25.03768311,0.019243283,0.28625488,2.781835334,23.22518311,0.018251462,0.1607666,2.95994839,0,0,1
2017-07-21,1043.516,26.17342529,0.018387683,0.049301147,3.392501163,24.73592529,0.018837817,0.07962036,5.409201222,23.36092529,0.01804436,0.16400146,3.727685424,0,0,1
2017-07-22,1001.8429,26.39354858,0.019722598,0.08779907,9.688761767,24.98729858,0.019142764,0.08834839,4.601285336,22.94042358,0.017510073,0.12701416,3.459561897,0,0,1
2017-07-23,988.8296,26.64983521,0.020059023,0.12866211,9.518789222,25.21233521,0.019524965,0.087768555,4.687661295,23.21233521,0.018166933,0.13842773,4.14805203,0,0,1
2017-07-24,960.6465,27.37770996,0.019388275,0.07165527,2.068201151,25.45583496,0.019815521,0.16290283,5.557701942,23.11208496,0.017961578,0.13726807,2.921321096,0,0,1
2017-07-25,1057.852,27.00579224,0.020830002,0.09365845,8.867171165,25.27141724,0.019609299,0.050613403,5.511728381,23.36516724,0.018289413,0.14978027,3.484647593,0,0,1
2017-07-26,1010.695,26.877771,0.020784073,0.11160278,10.81992695,25.346521,0.019769363,0.07067871,4.79068183,23.721521,0.018731765,0.14178467,5.353790744,0,0,1
2017-07-27,1005.98,26.31276855,0.019517671,0.14868164,7.350354291,25.21901855,0.01878525,0.051330566,0.926829196,23.35964355,0.01827408,0.07287598,2.96446844,0,0,1
2017-07-28,1082.3999,26.74352417,0.020944288,0.096588135,8.851753488,24.85289917,0.018937757,0.17456055,4.312043406,23.00914917,0.017907789,0.11328125,3.658355811,0,0,1
2017-07-29,1037.62,26.82869873,0.020027967,0.06967163,5.178942829,24.71932373,0.01885304,0.028152466,2.575945423,23.37557373,0.018540235,0.1661377,5.587636375,0,0,1
2017-07-30,1018.5197,26.3769165,0.019830002,0.06686401,7.274508194,24.5800415,0.018670334,0.31347656,6.824493725,22.8612915,0.017747177,0.14819336,4.024888197,0,0,1
2017-07-31,885.103,25.02721558,0.0181663,0.09799194,15.46322948,24.37096558,0.018440958,0.16265869,4.974545398,23.05846558,0.018196817,0.09124756,8.20840996,0,0,1
2017-08-01,944.1748,25.93135986,0.0169078,0.047027588,2.221271713,23.93135986,0.017212976,0.037490845,3.08919181,22.13448486,0.016671289,0.08404541,2.512922158,0,0,1
2017-08-02,981.1715,26.05608521,0.018319452,0.005344391,8.775204231,24.60296021,0.018052423,0.021743774,2.003261326,23.00921021,0.017167414,0.066101074,1.0295145,0,0,1
2017-08-03,1043.2075,26.28832397,0.019081779,0.0284729,13.36239902,24.64769897,0.018624015,0.03883362,3.51846865,23.33519897,0.017533012,0.11264038,0.807891933,0,0,1
2017-08-04,1059.2501,26.7378479,0.020164771,0.040283203,6.517905937,25.1128479,0.019531531,0.062164307,4.625426327,23.1909729,0.018089576,0.0847168,3.504975864,0,0,1
2017-08-05,1028.2421,26.56807861,0.019646036,0.12371826,4.099147894,24.77120361,0.01895939,0.2590332,6.570681728,23.17745361,0.018005716,0.32543945,5.069758286,0,0,1
2017-08-06,1052.3202,26.7449585,0.018173693,0.049591064,4.193734305,24.5262085,0.018608568,0.12664795,4.313352749,22.5730835,0.017387865,0.11026001,4.374262457,0,0,1
2017-08-07,1025.1529,26.92666016,0.018555742,0.052581787,3.903792489,25.06728516,0.01920424,0.119506836,4.62890243,23.59853516,0.018532854,0.22949219,4.435191196,0,0,1
2017-08-08,1075.1479,27.6541687,0.01961605,0.1217041,2.769936876,25.4354187,0.019814415,0.1449585,6.023101888,23.4510437,0.018418236,0.14099121,4.219225864,0,0,1
2017-08-09,962.645,26.78276978,0.02000488,0.13555908,5.46813344,25.57964478,0.02001251,0.11709595,5.224741573,23.53276978,0.018669736,0.19421387,5.564179643,0,0,1
2017-08-10,1006.8712,26.95830688,0.019691996,0.12454224,2.923072928,24.83330688,0.019066386,0.13128662,4.243128355,23.44268188,0.01812797,0.2053833,3.649309349,0,0,1
2017-08-11,1005.4505,26.4737793,0.019333364,0.065216064,6.512878208,25.3644043,0.01964617,0.19671631,1.279724624,22.7862793,0.017487051,0.10800171,5.38663077,0,0,1
2017-08-12,980.719,26.27294312,0.019745465,0.26208496,6.873914937,24.77294312,0.019035932,0.23199463,4.881833636,23.17919312,0.018120404,0.36193848,3.762269874,0,0,1
2017-08-13,946.5995,25.31002197,0.017494602,0.011463165,8.643876703,23.85689697,0.017837925,0.027038574,4.425914618,22.16939697,0.016479893,0.02960205,3.164150145,0,0,1
2017-08-14,974.5114,26.50725708,0.018326232,0.050689697,5.135107377,24.80413208,0.01809735,0.066589355,3.208281225,22.88225708,0.017387817,0.16491699,2.156707626,0,0,1
2017-08-15,1062.0412,27.08583984,0.020500509,0.09197998,9.102389682,25.25771484,0.019554464,0.29345703,5.662284059,23.52333984,0.018524496,0.40734863,5.305272075,13,1,1
2017-08-16,1009.9802,26.97686157,0.020637833,0.09567261,8.609893746,25.28936157,0.019462906,0.22467041,8.746169868,23.53936157,0.01851686,0.39770508,5.608409524,0,0,1
2017-08-17,977.5603,26.71410522,0.019013084,0.14160156,3.626994893,24.82348022,0.019089378,0.15338135,4.265670776,23.21410522,0.017952599,0.122558594,3.179181408,0,0,1
2017-08-18,1043.6073,26.82387695,0.020150185,0.08892822,8.069928616,25.08950195,0.019295692,0.13110352,4.600426032,22.96450195,0.017724037,0.1361084,3.481021241,0,0,1
2017-08-19,1034.5266,26.48806152,0.02003549,0.09353638,10.70417118,25.00368652,0.019356474,0.14263916,6.394463561,23.70681152,0.01865457,0.30480957,5.43184513,0,0,1
2017-08-20,977.7924,26.56237183,0.020096295,0.40527344,8.888186967,24.96862183,0.018814556,0.25683594,13.44966752,23.46862183,0.018402569,0.23553467,7.817940606,0,0,1
2017-08-21,917.4926,25.42012939,0.017723672,0.032958984,7.446948539,23.81075439,0.017273538,0.02292633,3.027704976,22.26387939,0.016808145,0.09375,3.064596875,0,0,1
2017-08-22,1022.1115,26.5303894,0.019073866,0.019508362,8.916435248,25.0303894,0.01863899,0.03289795,3.383208935,23.2335144,0.01776924,0.20983887,2.914440933,0,0,1
2017-08-23,1071.1855,26.75014648,0.020431915,0.10336304,6.92846474,25.07827148,0.019325653,0.081329346,4.343044778,23.20327148,0.01811258,0.08425903,3.898202974,0,0,1
2017-08-24,959.5507,26.47481689,0.018975073,0.15838623,4.806288843,24.72481689,0.019036109,0.25793457,4.866774618,23.22481689,0.018372351,0.18450928,4.610237869,0,0,1
2017-08-25,1056.3623,25.30742798,0.016960887,0.001402378,5.13418305,23.82305298,0.017075328,0.021858215,3.281046263,22.26055298,0.016869335,0.101867676,2.647277735,0,0,1
2017-08-26,978.781,26.3109375,0.019226603,0.09857178,8.629142204,24.6234375,0.018555216,0.101379395,3.070113258,22.9515625,0.017227702,0.103515625,2.731743558,0,0,1
2017-08-27,1034.8404,26.8734375,0.0203861,0.04319763,13.8271614,24.8734375,0.018661857,0.025398254,5.309730968,22.9359375,0.01760137,0.091156006,3.571956964,0,0,1
2017-08-28,939.1549,26.19576416,0.019203525,0.11669922,6.601396214,24.80513916,0.018967014,0.14813232,5.216853458,22.80513916,0.01775394,0.2218628,4.351687538,0,0,1
2017-08-29,952.481,25.75020752,0.018135564,0.10018921,4.87638732,23.81270752,0.017845647,0.046188354,5.226505417,22.29708252,0.016838567,0.1270752,3.711038406,0,0,1
2017-08-30,998.5863,26.37249146,0.01802094,0.056289673,4.869666988,24.60686646,0.018738102,0.20874023,4.612746181,22.90374146,0.017555546,0.23120117,4.242138051,0,0,1
2017-08-31,979.0335,26.16488037,0.017914543,0.09448242,3.640149369,24.02425537,0.01781536,0.073638916,2.395225944,22.89925537,0.017357597,0.15655518,2.446269809,0,0,1
2017-09-01,1011.2162,27.11580811,0.01887607,0.081085205,3.651104143,24.86580811,0.018219942,0.0697937,2.169104211,22.75643311,0.017014498,0.05659485,1.094352771,0,0,1
2017-09-02,1106.7027,27.06081543,0.01960827,0.039123535,3.591859734,25.10769043,0.019303095,0.0947876,4.588002255,23.49831543,0.017929804,0.1305542,3.600697521,0,0,1
2017-09-03,1008.2123,26.6680542,0.019913876,0.13604736,7.490576783,24.9493042,0.019280637,0.0423584,3.832539611,23.4493042,0.018281186,0.1121521,3.556624541,0,0,1
2017-09-04,975.4042,26.91054688,0.019531937,0.10083008,4.457832255,25.19179688,0.018639298,0.085113525,3.38134265,23.14492188,0.01773903,0.087677,2.087532233,0,0,1
2017-09-05,1006.9659,26.98702393,0.01959295,0.112213135,5.702488426,25.23702393,0.019234369,0.13635254,3.918286887,23.31514893,0.018097589,0.13287354,4.121256354,0,0,1
2017-09-06,1009.3499,26.49364624,0.019684363,0.14282227,6.047999589,25.35302124,0.019424964,0.22131348,3.869346809,23.32177124,0.01784568,0.12597656,3.111249668,0,0,1
2017-09-07,993.5646,26.64101563,0.019394886,0.14892578,6.953010401,24.75039063,0.01896001,0.13763428,6.077499638,23.18789063,0.018075,0.25427246,5.124854939,0,0,1
2017-09-08,924.1661,26.61611328,0.018441053,0.057922363,3.113005912,24.38173828,0.018326612,0.039154053,5.696936075,22.94423828,0.017708631,0.15881348,3.872646249,0,0,1
2017-09-09,1006.2718,25.92119751,0.018898476,0.06677246,9.89534782,24.06182251,0.018158425,0.082214355,5.654262326,22.96807251,0.017670143,0.20776367,4.617356549,0,0,1
2017-09-10,948.6054,25.73806152,0.019097188,0.2614746,14.51168069,24.53493652,0.018555501,0.28930664,8.918366309,22.33181152,0.017044881,0.31506348,4.229577049,0,0,1
2017-09-11,924.1927,25.40767822,0.018257668,0.11538696,8.275057633,24.48580322,0.018555215,0.14794922,5.515679793,22.43892822,0.01709037,0.27319336,3.218247824,0,0,1
2017-09-12,1001.4745,25.97597656,0.01906729,0.06890869,4.78565236,24.50722656,0.018517973,0.13500977,7.810698962,22.60097656,0.017472746,0.16577148,5.181659162,0,0,1
2017-09-13,1020.6739,26.71618042,0.019318491,0.09387207,7.900225016,24.70055542,0.018868357,0.103515625,4.710444237,23.15368042,0.017983347,0.17358398,4.622833159,0,0,1
2017-09-14,1022.2868,26.3930603,0.019959563,0.11767578,13.19726994,24.7680603,0.019097442,0.078308105,5.883261886,23.2055603,0.017792815,0.13500977,3.954640015,0,0,1
2017-09-15,1048.3846,26.36483154,0.019983089,0.08023071,8.881510433,24.69295654,0.018388545,0.043029785,4.225971541,22.53670654,0.017236507,0.042388916,2.953414554,0,0,1
2017-09-16,1008.1914,26.08345947,0.019052487,0.060821533,5.312410963,25.05220947,0.019067746,0.06930542,3.692178142,23.20845947,0.017984372,0.09024048,2.85659932,0,0,0
2017-09-17,1009.309,26.50847778,0.019448472,0.15124512,4.75133207,25.22722778,0.019540025,0.20245361,4.689485981,23.61785278,0.018624498,0.32055664,5.237153297,0,0,0
2017-09-18,1003.7893,26.8286377,0.018349485,0.08392334,1.379895828,24.5161377,0.01867755,0.08874512,4.637978538,22.7192627,0.017350035,0.11315918,2.818363882,0,0,0
2017-09-19,1051.1937,27.02181396,0.017502604,0.035888672,2.500827077,25.05306396,0.019280253,0.09301758,4.793648153,23.08431396,0.018082438,0.13061523,3.583095439,0,0,0
2017-09-20,1052.075,26.98833618,0.01869254,0.08834839,3.806850502,24.61333618,0.018906163,0.14556885,5.481712564,22.97271118,0.017754124,0.1720581,3.643351483,0,0,0
2017-09-21,1020.3702,26.63631592,0.018715728,0.03453064,5.318477192,24.94881592,0.019234527,0.10940552,6.311719212,22.98006592,0.017823089,0.074279785,4.249820461,0,0,0
2017-09-22,1007.8937,26.1491333,0.01857812,0.028839111,3.655248205,24.8053833,0.018974848,0.1381836,7.171203725,23.1803833,0.01795251,0.3256836,5.389062677,0,0,0
2017-09-23,1047.3866,27.32546387,0.019630985,0.11956787,1.814998119,24.93483887,0.019142704,0.11633301,7.645748483,22.93483887,0.017868595,0.18182373,4.502320264,0,0,0
2017-09-24,1032.8173,26.28493652,0.019745668,0.15258789,10.94235895,24.69118652,0.018791994,0.16497803,5.142662751,23.40993652,0.018196901,0.22796631,3.99907366,0,0,0
2017-09-25,981.8443,26.29573975,0.019609105,0.118011475,6.887195067,24.85823975,0.019006383,0.1305542,6.692507691,23.51448975,0.018441807,0.3062744,4.560981159,0,0,1
2017-09-26,1005.25,26.06453857,0.018922394,0.045944214,8.464587988,24.37703857,0.018662995,0.14227295,5.387898905,23.03328857,0.017953461,0.24401855,3.469747893,0,0,1
2017-09-27,1013.2526,25.8906189,0.01917386,0.086761475,8.573719252,24.4843689,0.018632174,0.11856079,5.435168189,23.1249939,0.017853975,0.18444824,3.854064537,0,0,1
2017-09-28,1062.9811,26.7824646,0.01890808,0.089904785,3.362871158,24.7512146,0.018969115,0.120666504,6.030221321,23.0168396,0.017908629,0.13208008,4.775600336,0,0,1
2017-09-29,1058.071,26.17824707,0.01943503,0.1609497,6.299682418,24.85012207,0.01905356,0.20574951,7.018371017,23.27199707,0.018115144,0.28271484,5.078598367,0,0,1
2017-09-30,1073.4965,25.92537842,0.019366639,0.18695068,6.662161321,24.51912842,0.018679993,0.20605469,6.683686252,22.89412842,0.017573731,0.206604,4.417958628,0,0,1
2017-10-01,1001.7448,25.60610352,0.019038083,0.18939209,10.66432784,24.32485352,0.018519284,0.21899414,6.151473822,22.84047852,0.017634274,0.28173828,4.668559555,0,0,1
2017-10-02,1028.5385,25.76659546,0.01899212,0.23022461,6.226288747,24.12597046,0.018168146,0.12878418,6.37655661,22.23534546,0.016909296,0.10394287,4.870062279,0,0,1
2017-10-03,1007.6972,26.23543701,0.018259719,0.20599365,2.997181656,24.09481201,0.018358901,0.19055176,3.686079793,23.00106201,0.017931655,0.14550781,4.646562641,0,0,1
2017-10-04,1004.061,25.65490112,0.01868026,0.28527832,5.99762302,24.21740112,0.018321678,0.23358154,8.398519454,22.35802612,0.017184898,0.21356201,3.224448427,0,0,1
2017-10-05,952.7689,25.23644409,0.018069986,0.1829834,22.20283832,24.08019409,0.017940287,0.36376953,14.44901089,21.86144409,0.016528849,0.37268066,6.701100803,0,0,1
2017-10-06,977.8564,25.12886963,0.017376106,0.029518127,15.68694094,23.75386963,0.017269295,0.05784607,6.898679325,21.94918213,0.016132515,0.10284424,4.114203247,0,0,1
2017-10-07,1040.8171,25.26363525,0.01736801,0.06817627,6.114859723,23.31051025,0.01671951,0.03152466,3.751861263,22.07613525,0.015987089,0.064697266,2.104287321,0,0,1
2017-10-08,1051.3176,26.28585205,0.018993746,0.00983429,6.58546524,24.17647705,0.018368136,0.032669067,3.989854143,22.66085205,0.017406832,0.105407715,4.013685497,0,0,1
2017-10-09,1053.014,26.5597168,0.019741641,0.06607056,8.606251077,24.8409668,0.01912366,0.12512207,5.836601407,22.7784668,0.017765628,0.14331055,4.939650171,0,0,1
2017-10-10,982.3165,27.1597229,0.018009996,0.04524231,1.561062205,24.8472229,0.018956041,0.16931152,5.016177537,23.0503479,0.017979478,0.28442383,4.756843133,0,0,1
2017-10-11,1066.8742,26.53331909,0.018040836,0.028533936,4.504155034,24.45519409,0.018643558,0.118896484,6.003368996,22.95519409,0.017964542,0.24719238,4.732557193,0,0,1
2017-10-12,1040.6811,26.51381836,0.0190261,0.061538696,5.241467938,25.02944336,0.019216835,0.38720703,4.592053943,22.46694336,0.017217934,0.08181763,3.626857305,0,0,1
2017-10-13,1080.7255,26.365625,0.019056328,0.021392822,7.062499284,24.959375,0.018941887,0.092437744,4.519805449,22.646875,0.017484672,0.06576538,3.293678393,0,0,1
2017-10-14,1063.9188,26.46669922,0.020383809,0.18218994,12.20119119,24.60732422,0.018880818,0.15374756,3.548612692,22.94326172,0.017789815,0.119506836,3.222041063,0,0,1
2017-10-15,1057.3403,26.69674072,0.020307763,0.027626038,9.094160487,24.35299072,0.018888695,0.07791138,5.474690029,22.49361572,0.017492516,0.1453247,3.878044729,0,0,1
2017-10-16,1079.5993,27.03359375,0.020345816,0.030349731,7.895673069,25.15859375,0.019384513,0.067993164,4.382110043,22.90859375,0.018179068,0.071380615,3.657380361,0,0,1
2017-10-17,1082.9545,27.19170532,0.020986702,0.03881836,6.851531697,25.70733032,0.019781258,0.09820557,4.022328449,23.13701782,0.018301155,0.1272583,3.142007238,0,0,1
2017-10-18,1094.5721,27.02987061,0.021110615,0.05458069,5.046960403,25.77987061,0.020095905,0.11328125,4.12170824,23.49862061,0.018562397,0.10601807,3.134802698,0,0,1
2017-10-19,1039.0856,26.71602783,0.019938556,0.15472412,6.069489841,25.38009033,0.019755451,0.13922119,5.190492312,23.01290283,0.018038837,0.13153076,3.98118299,0,0,1
2017-10-20,1057.4325,26.67006836,0.020029388,0.11343384,5.064057378,24.91225586,0.019090973,0.081848145,4.290082846,22.46694336,0.017420135,0.05682373,3.116036642,0,0,1
2017-10-21,1096.1343,26.62801514,0.020182054,0.12890625,8.840503058,25.40926514,0.019960802,0.1361084,6.108706742,23.83895264,0.01871721,0.2619629,4.583873005,0,0,1
2017-10-22,1089.4216,26.22643433,0.01981251,0.08004761,6.881075299,25.14049683,0.019591257,0.09017944,5.60591789,23.90612183,0.018698618,0.20336914,4.715389942,0,0,1
2017-10-23,998.8679,26.13713989,0.019136347,0.06964111,5.600659035,25.38713989,0.019739069,0.17565918,6.977501156,24.01213989,0.019174494,0.3076172,5.314690499,0,0,1
2017-10-24,997.395,26.42763672,0.020352153,0.2635498,7.373541333,25.48232422,0.019833354,0.23675537,9.670966474,23.52138672,0.018650798,0.23858643,4.886890418,0,0,1
2017-10-25,971.445,25.86290894,0.01938374,0.07266235,16.62870408,24.75353394,0.018964123,0.12884521,8.608346482,22.95665894,0.017827343,0.14447021,4.325742455,0,0,1
2017-10-26,1000.6521,25.49422607,0.018499576,0.05783081,10.43158214,24.47860107,0.018400393,0.08380127,7.6901635,22.52547607,0.017111026,0.18481445,3.864506306,0,0,1
2017-10-27,1016.4282,26.02324829,0.018193047,0.029457092,4.690777907,24.42168579,0.018490594,0.073272705,3.855475518,22.54668579,0.017193597,0.15612793,4.302090689,0,0,1
2017-10-28,1050.8193,26.39425049,0.018165722,0.21734619,2.851061874,24.73018799,0.018798962,0.27087402,9.354084885,22.12862549,0.01692976,0.18414307,3.299941973,0,0,1
2017-10-29,969.8712,25.1123291,0.016769314,0.017478943,2.706993725,24.0732666,0.017417813,0.027862549,3.049536065,22.3076416,0.017105008,0.105163574,3.144484596,0,0,1
2017-10-30,918.6542,25.58983765,0.017543767,0.006614685,5.942819353,24.44921265,0.01724622,0.012191772,2.635124225,22.75390015,0.017215703,0.23822021,2.480833046,0,0,1
2017-10-31,1020.2364,25.93709717,0.018506119,0.06878662,9.992602691,24.30428467,0.018101761,0.10626221,4.039490415,22.03865967,0.016789505,0.09649658,3.75326271,0,0,1
2017-11-01,1006.6646,26.04299316,0.018635778,0.059570312,8.896197195,23.33986816,0.017071752,0.03286743,2.865560441,22.18361816,0.016560582,0.06643677,1.665604855,0,0,1
2017-11-02,1048.8883,26.61644897,0.019520173,0.032943726,12.68152164,24.60082397,0.018825898,0.1272583,5.449927216,22.71801147,0.017597565,0.17980957,3.790543834,0,0,1
2017-11-03,996.0816,26.17595825,0.019483488,0.036865234,7.80070488,24.77752075,0.019117277,0.123565674,5.705076266,22.63689575,0.017599028,0.19610596,3.940363644,14,1,1
2017-11-04,940.209,25.89296875,0.018506601,0.14624023,6.306615054,24.54140625,0.018811777,0.1616211,5.525757896,22.65078125,0.017545298,0.19390869,3.820579083,15,1,1
2017-11-05,921.5741,25.82155762,0.018299365,0.083862305,9.311854062,24.37624512,0.018551135,0.17797852,7.286101218,22.29812012,0.017132068,0.19500732,4.28745207,16,1,1
2017-11-06,880.0018,25.90438232,0.017014274,0.05519104,2.208738097,24.29500732,0.017922172,0.11642456,4.014306712,22.43563232,0.017121086,0.21459961,4.354711467,16,1,1
2017-11-07,935.4889,25.70415649,0.018505998,0.016853333,9.020987911,24.57134399,0.01884932,0.32592773,4.347303982,22.42290649,0.017407365,0.28552246,4.840693923,0,0,1
2017-11-08,958.4243,26.28661499,0.01912957,0.13061523,6.690860849,24.45067749,0.018770989,0.15899658,5.687984924,22.81005249,0.017779168,0.26940918,3.18689855,0,0,1
2017-11-09,954.7831,25.57955322,0.018588595,0.14550781,7.309368226,24.59517822,0.018550448,0.35339355,7.38038632,22.86080322,0.017802767,0.34436035,6.07376493,0,0,1
2017-11-10,945.957,25.64315186,0.01863388,0.10385132,5.552235478,24.44002686,0.018534698,0.21820068,6.047080671,22.78377686,0.017481841,0.35546875,4.980407864,17,1,1
2017-11-11,951.8501,25.70321045,0.01821631,0.042907715,5.128493206,24.39071045,0.01846045,0.26733398,5.98474133,22.61727295,0.017552553,0.4124756,5.427033088,0,0,1
2017-11-12,955.3858,25.93404541,0.018619448,0.03087616,5.060729976,24.54342041,0.018642336,0.30700684,7.027274902,22.50435791,0.017475039,0.22888184,4.972322606,0,0,1
2017-11-13,986.0502,26.09438477,0.01958949,0.1862793,13.09568095,24.57094727,0.018597668,0.26416016,11.07588994,22.63344727,0.017636364,0.32861328,6.135659576,0,0,1
2017-11-14,981.4193,26.08077393,0.019856377,0.27441406,18.00466858,24.58858643,0.018773003,0.2965088,8.618232553,23.10421143,0.018147392,0.19799805,5.388435952,0,0,1
2017-11-15,954.8926,25.62252197,0.019027425,0.17797852,19.55085433,24.61470947,0.018600179,0.18304443,12.09045059,23.15377197,0.018119527,0.27770996,6.505743142,0,0,1
2017-11-16,955.1741,25.59969482,0.019009817,0.1317749,18.07079128,24.59969482,0.018544424,0.24359131,11.48628237,22.72469482,0.017659415,0.23431396,6.189329952,0,0,1
2017-11-17,918.3224,25.13884888,0.018868942,0.16894531,11.92662815,24.02947388,0.018113632,0.20977783,6.219138638,22.68572388,0.017465133,0.12866211,6.092760192,0,0,1
2017-11-18,937.214,24.92513428,0.0170747,0.049972534,9.113804025,22.62044678,0.016380426,0.08920288,3.607488663,21.47200928,0.015899774,0.17547607,0.662725765,0,0,1
2017-11-19,948.9658,24.953302,0.01817175,0.06796265,9.66182724,22.8673645,0.016561948,0.028923035,3.302148683,21.5704895,0.015966855,0.1687622,1.646139788,0,0,1
2017-11-20,922.0718,25.32470093,0.017776465,0.07064819,7.898483966,23.83251343,0.017662024,0.30371094,3.614947496,21.65282593,0.016105628,0.25561523,1.357220936,0,0,1
2017-11-21,978.8607,25.50994263,0.018103542,0.03138733,9.244038284,23.49431763,0.016821804,0.07910156,3.765163799,21.44744263,0.016005458,0.07437134,1.940226506,0,0,1
2017-11-22,1013.9355,25.52611694,0.018493045,0.15820312,6.295928593,23.86986694,0.01792847,0.23236084,6.130665883,21.92455444,0.016829837,0.27294922,4.615747695,0,0,1
2017-11-23,988.789,25.71523438,0.018452564,0.05973816,6.133503043,24.33242188,0.01836864,0.19848633,8.714433431,22.62929688,0.017529408,0.29626465,5.562008193,0,0,1
2017-11-24,960.2691,25.58791504,0.018821431,0.093688965,6.400340387,24.29104004,0.018615438,0.07077026,7.907252592,22.09572754,0.01708193,0.31774902,3.81509281,0,0,1
2017-11-25,981.7038,26.000177,0.018528074,0.06524658,3.561925111,23.984552,0.01807794,0.14025879,4.336068641,22.375177,0.017109007,0.274292,2.335597405,0,0,1
2017-11-26,979.926,26.07467041,0.018835919,0.06677246,11.3116271,23.98092041,0.018263714,0.10998535,4.593464085,22.78560791,0.017577069,0.3022461,2.33121777,0,0,1
2017-11-27,966.0759,26.37203369,0.01989112,0.0975647,6.820753072,24.20015869,0.018342353,0.159729,6.214723658,22.55953369,0.017541267,0.34655762,5.093867059,0,0,1
2017-11-28,960.2238,25.59499512,0.019043963,0.06719971,8.585310291,24.48562012,0.018784564,0.2142334,4.500896155,22.85280762,0.01782326,0.2611084,2.547710002,18,1,1
2017-11-29,951.7666,26.27709351,0.019519376,0.13250732,8.974125365,24.68334351,0.018924283,0.33459473,6.269179322,23.40990601,0.018390225,0.41333008,5.751983941,0,0,1
2017-11-30,996.9898,26.2328125,0.019507362,0.14459229,8.460450354,24.3578125,0.01864524,0.16766357,5.556153078,22.584375,0.017416907,0.32141113,1.709680621,0,0,1
2017-12-01,942.2295,25.69197998,0.018718114,0.060775757,12.8791773,24.43416748,0.018817296,0.23077393,6.161960509,22.47322998,0.01738297,0.30603027,3.81613422,0,0,1
2017-12-02,937.7258,25.76290283,0.018718919,0.06378174,13.53640538,23.66134033,0.01744481,0.100738525,5.112290249,21.71602783,0.015957078,0.077819824,2.331775716,0,0,1
2017-12-03,949.1184,25.49996338,0.01871485,0.070007324,13.65610943,23.12496338,0.017196601,0.076538086,4.578680984,22.01558838,0.01621241,0.20135498,2.286566459,0,0,1
2017-12-04,958.2856,25.7234436,0.019420912,0.1508789,11.21240734,23.3406311,0.017330458,0.07046509,2.751451356,21.9890686,0.016666701,0.18670654,2.348156329,0,0,1
2017-12-05,918.7984,26.1802002,0.019472517,0.04798889,12.66700568,24.4848877,0.018587507,0.120025635,3.792164233,22.8364502,0.017618574,0.23052979,2.751060661,0,0,1
2017-12-06,1020.2024,26.50283203,0.020388238,0.056869507,9.433095035,24.84658203,0.019259088,0.092315674,5.764712795,23.01064453,0.017923944,0.12957764,4.119745334,0,0,1
2017-12-07,1013.6573,26.22683105,0.01987969,0.14135742,9.335352786,24.83620605,0.019063344,0.09851074,7.517363202,22.78151855,0.017751088,0.20343018,4.576977018,0,0,1
2017-12-08,1023.0599,25.85372314,0.019748893,0.08660889,7.522141618,24.52559814,0.018696036,0.07562256,7.76172017,22.86153564,0.01789495,0.2808838,4.947105255,19,1,1
2017-12-09,948.0235,25.66933594,0.019073302,0.25732422,16.54592892,23.88808594,0.017936522,0.16552734,5.542150886,22.46621094,0.01721173,0.24584961,3.895783059,0,0,1
2017-12-10,954.1893,25.87325439,0.018564032,0.06863403,4.53349897,24.70919189,0.019059943,0.079193115,7.168742566,23.24825439,0.018022345,0.28149414,3.876399052,0,0,1
2017-12-11,920.8582,25.58614502,0.018733535,0.09729004,11.06359144,25.18770752,0.019282851,0.20440674,6.177448334,22.35177002,0.016932998,0.2131958,3.269357354,0,0,1
2017-12-12,960.0951,25.28615723,0.018651051,0.09655762,10.84194811,23.84084473,0.017376943,0.0675354,3.940613001,21.59084473,0.016011281,0.1486206,2.808228568,0,0,1
2017-12-13,945.3897,24.72130737,0.017903741,0.03239441,14.86006572,23.58849487,0.017011102,0.07574463,5.815929528,21.61193237,0.015675958,0.13604736,2.900114555,0,0,1
2017-12-14,950.0847,24.88509521,0.017440533,0.024360657,14.60396549,23.56478271,0.016952252,0.03855896,7.133556801,21.58040771,0.015769696,0.13598633,3.658422746,0,0,1
2017-12-15,999.5873,24.91945801,0.016674422,0.002216339,15.45547282,21.81789551,0.015995406,0.031600952,5.542074783,21.06789551,0.015274429,0.08929443,3.084191861,0,0,1
2017-12-16,1056.041,25.56731567,0.01852006,0.003210068,17.21047639,22.90325317,0.016841594,0.05479431,5.238729237,21.23137817,0.015479747,0.09976196,3.087235364,0,0,0
2017-12-17,1059.4302,25.39171753,0.017936876,0.004495621,19.27491607,23.51671753,0.016906908,0.055038452,9.682822999,22.18859253,0.015899828,0.110687256,3.904695699,0,0,0
2017-12-18,1028.1058,25.3177124,0.018472463,0.011646271,17.741389,22.5598999,0.01687792,0.023651123,7.037917737,22.1536499,0.015924245,0.08944702,3.363347078,0,0,0
